season,dekad_idx,pivot_id,aeti_mm,npp_gC_m2
2022/23,6,117,5.155029586,3.781100592
2022/23,6,118,19.14932681,27.04685435
2022/23,6,120,20.99498567,29.58665473
2022/23,6,122,5.805816135,4.497120075
2022/23,6,123,11.74352651,10.1550185
2022/23,6,124,12.65498652,11.00106918
2022/23,6,125,15.2928475,13.8408502
2022/23,6,126,11.38361775,10.15640956
2022/23,6,127,19.04310345,26.93591236
2022/23,6,135,16.53193033,16.69851234
2022/23,6,139,3.805479452,5.535568493
2022/23,6,141,3.930517711,5.796621253
2022/23,6,142,18.08978753,26.47392049
2022/23,6,143,19.61334241,28.78107556
2022/23,6,145,16.65865385,24.8904739
2022/23,6,146,19.63459196,28.82200974
2022/23,6,147,23.11562224,35.7323654
2022/23,6,148,18.56087824,26.68352628
2022/23,6,150,18.86096939,27.88405612
2022/23,6,152,14.20768307,12.61683073
2022/23,6,153,9.256710255,7.473578802
2022/23,6,154,10.76283784,8.936695946
2022/23,6,155,7.736951983,6.260814196
2022/23,6,160,16.41354293,24.48215236
2022/23,6,161,16.58188825,15.32078998
2022/23,6,162,14.81151346,16.3575766
2022/23,6,163,12.44457831,13.0506988
2022/23,6,164,15.77712032,14.67213018
2022/23,6,165,15.55686988,14.322202
2022/23,7,4,7.74958124,5.973149079
2022/23,7,9,8.707002039,6.878545207
2022/23,7,14,8.122841965,6.279594954
2022/23,7,15,8.863420428,6.917743468
2022/23,7,19,9.269732327,7.073740563
2022/23,7,23,8.917127072,7.002071823
2022/23,7,24,10.20923913,8.138444293
2022/23,7,27,10.82596291,8.758922967
2022/23,7,28,7.416243655,5.091852792
2022/23,7,30,7.835434174,5.865903361
2022/23,7,31,10.63222298,8.639204623
2022/23,7,35,14.21975089,13.34991103
2022/23,7,39,11.75763016,9.701633752
2022/23,7,40,13.71161049,12.06866105
2022/23,7,41,10.59125085,8.468557758
2022/23,7,45,12.77224199,10.8049911
2022/23,7,46,11.07511312,15.56285973
2022/23,7,47,13.94567901,11.98381481
2022/23,7,48,12.88547486,18.50597765
2022/23,7,49,10.90514905,15.4595122
2022/23,7,50,9.521619767,7.477089911
2022/23,7,52,9.138095238,7.007380952
2022/23,7,53,8.90210741,6.903562203
2022/23,7,55,8.014214641,5.915501066
2022/23,7,56,7.873210634,10.79259714
2022/23,7,57,12.99337121,11.19587121
2022/23,7,58,14.4916129,13.02428387
2022/23,7,59,13.32954545,11.97622378
2022/23,7,60,8.716591928,6.573802691
2022/23,7,61,8.832394366,10.9246831
2022/23,7,63,9.160810811,7.10897973
2022/23,7,64,10.35022742,8.485438596
2022/23,7,67,10.88545455,8.744736364
2022/23,7,68,9.06568833,6.962096436
2022/23,7,69,23.52546584,34.88293168
2022/23,7,70,11.51038844,9.386079494
2022/23,7,71,13.27997128,11.47091888
2022/23,7,72,8.221606648,6.418220222
2022/23,7,73,9.466165414,7.331516291
2022/23,7,74,10.44785276,8.48603272
2022/23,7,75,20.79904956,29.60769179
2022/23,7,77,14.46274038,20.23302885
2022/23,7,78,15.81210593,23.07755359
2022/23,7,79,18.7348963,26.84665464
2022/23,7,80,20.49504249,28.61192635
2022/23,7,81,10.18718503,8.122037437
2022/23,7,83,11.85103785,9.862271062
2022/23,7,84,9.720617864,7.48791135
2022/23,7,85,9.481182796,7.373467742
2022/23,7,86,8.435382685,6.417252196
2022/23,7,87,10.17675713,8.260605428
2022/23,7,88,8.250347705,6.418713491
2022/23,7,89,16.9580126,24.07159552
2022/23,7,91,17.25751634,24.44070588
2022/23,7,93,20.88255977,30.30402954
2022/23,7,94,17.98371041,18.12245249
2022/23,7,95,16.17055909,16.36452937
2022/23,7,96,15.96122995,23.48377005
2022/23,7,97,16.20110193,23.88883609
2022/23,7,98,17.5989011,25.97558379
2022/23,7,102,5.967088608,4.306303797
2022/23,7,103,6.766138855,5.12953715
2022/23,7,104,8.903728814,6.812413559
2022/23,7,106,9.01014885,6.947787551
2022/23,7,108,8.52039555,6.630605686
2022/23,7,111,8.417293233,6.299210526
2022/23,7,112,7.883376849,5.841105309
2022/23,7,114,9.911034483,7.947462069
2022/23,7,117,7.301775148,5.501242604
2022/23,7,118,21.32313341,30.230612
2022/23,7,120,22.15544413,31.6315616
2022/23,7,122,8.53564728,6.537673546
2022/23,7,123,13.31196054,11.36403206
2022/23,7,124,13.68104223,11.84858041
2022/23,7,125,16.08569501,14.46442645
2022/23,7,126,11.95836177,10.95569283
2022/23,7,127,21.54166667,31.00122126
2022/23,7,135,17.52249637,18.06125544
2022/23,7,139,6.332876712,9.220191781
2022/23,7,141,6.466621253,9.47616485
2022/23,7,142,19.50788211,28.59270048
2022/23,7,143,21.27093261,31.31124575
2022/23,7,145,21.04395604,31.81638049
2022/23,7,146,20.78562728,30.69542022
2022/23,7,147,24.7184466,39.19242718
2022/23,7,148,20.87824351,29.87335995
2022/23,7,150,20.6122449,30.52816327
2022/23,7,152,15.87635054,14.25217287
2022/23,7,153,11.2512044,9.280798348
2022/23,7,154,11.88378378,9.792317568
2022/23,7,155,9.590814196,7.436527488
2022/23,7,160,20.88029021,31.50169287
2022/23,7,161,17.38246628,16.30223507
2022/23,7,162,15.05199629,16.86990715
2022/23,7,163,14.37590361,14.72646988
2022/23,7,164,16.70019724,15.31252465
2022/23,7,165,16.51137398,15.08807097
2022/23,8,4,13.68366834,9.387228643
2022/23,8,9,16.34221618,11.53533583
2022/23,8,14,14.46580345,10.25210226
2022/23,8,15,13.62327791,9.558007126
2022/23,8,19,16.42903226,12.03100275
2022/23,8,23,15.08549724,10.4286989
2022/23,8,24,17.86603261,13.42999117
2022/23,8,27,17.95934379,13.59158274
2022/23,8,28,14.5680203,10.40904315
2022/23,8,30,14.61428571,9.979141457
2022/23,8,31,17.68823929,12.83401632
2022/23,8,35,22.62241993,18.8480694
2022/23,8,39,19.00709156,14.38947127
2022/23,8,40,22.12565543,17.22421816
2022/23,8,41,18.25639098,13.91913534
2022/23,8,45,22.2113879,17.19644484
2022/23,8,46,16.35067873,21.69056652
2022/23,8,47,23.53864198,18.14467654
2022/23,8,48,21.83331006,28.50334288
2022/23,8,49,19.01077236,24.61460163
2022/23,8,50,18.82004118,13.89570281
2022/23,8,52,16.06785714,11.89217857
2022/23,8,53,14.09360979,10.27201835
2022/23,8,55,14.67761194,10.70184293
2022/23,8,56,14.22051806,18.65935924
2022/23,8,57,20.95833333,16.10286458
2022/23,8,58,23.58116129,18.64165032
2022/23,8,59,21.05096154,16.73888462
2022/23,8,60,15.12080717,11.18249148
2022/23,8,61,15.015,17.8673
2022/23,8,63,13.00898649,9.29304527
2022/23,8,64,15.27706303,11.0532846
2022/23,8,67,17.123,12.30093
2022/23,8,68,13.73193571,9.592707198
2022/23,8,69,33.65726708,45.05269317
2022/23,8,70,18.77551942,13.66458356
2022/23,8,71,23.90387653,18.45943719
2022/23,8,72,13.58012465,9.728372576
2022/23,8,73,14.79761905,10.08369173
2022/23,8,74,16.77593729,12.05812202
2022/23,8,75,30.20706042,38.90404277
2022/23,8,77,22.30805288,29.64201202
2022/23,8,78,23.53278689,32.05115637
2022/23,8,79,28.30838593,36.80746799
2022/23,8,80,30.07705382,38.73605595
2022/23,8,81,15.24319654,11.05735205
2022/23,8,83,17.41465201,13.06312454
2022/23,8,84,15.3578912,10.7716004
2022/23,8,85,15.76075269,11.17287298
2022/23,8,86,15.65947302,11.51001631
2022/23,8,87,16.58956159,12.40448643
2022/23,8,88,16.5267733,12.27264951
2022/23,8,89,24.29853044,32.68431001
2022/23,8,91,24.73490196,32.5848183
2022/23,8,93,30.81779184,40.08643671
2022/23,8,94,27.28298643,24.5592371
2022/23,8,95,24.56744515,21.82854636
2022/23,8,96,22.9,31.20327941
2022/23,8,97,24.30833333,32.32192424
2022/23,8,98,26.3720467,34.93483654
2022/23,8,102,11.99974684,8.133762025
2022/23,8,103,13.59926918,9.468655298
2022/23,8,104,16.40827119,12.19770983
2022/23,8,106,16.68903924,12.32784438
2022/23,8,108,14.11508035,10.01946354
2022/23,8,111,14.00639098,10.10948246
2022/23,8,112,14.93855527,10.93941862
2022/23,8,114,16.37558621,12.16907241
2022/23,8,117,14.08,10.06476568
2022/23,8,118,32.37392901,41.24472215
2022/23,8,120,32.38696275,41.38912321
2022/23,8,122,14.5032833,10.5466576
2022/23,8,123,20.62059186,15.79267694
2022/23,8,124,21.28742138,16.21706379
2022/23,8,125,24.28238866,19.06853711
2022/23,8,126,18.66095563,14.83875222
2022/23,8,127,33.55316092,43.03051437
2022/23,8,135,26.62750363,24.02454282
2022/23,8,139,12.8609589,16.6729863
2022/23,8,141,13.05088556,16.8290109
2022/23,8,142,28.85332419,38.29609664
2022/23,8,143,32.68849558,42.80687815
2022/23,8,145,35.32012363,47.33950481
2022/23,8,146,31.92813642,41.71212058
2022/23,8,147,38.0223301,52.46385437
2022/23,8,148,33.14491018,42.27184365
2022/23,8,150,31.54923469,41.35659056
2022/23,8,152,25.07947179,19.68006963
2022/23,8,153,18.78857536,13.94589539
2022/23,8,154,17.48405405,12.79676081
2022/23,8,155,14.72713987,10.58449548
2022/23,8,160,35.09891173,47.31612092
2022/23,8,161,26.59710983,21.4044422
2022/23,8,162,22.84670381,22.09882637
2022/23,8,163,22.18686747,20.10104217
2022/23,8,164,25.55167653,20.26034024
2022/23,8,165,24.78953594,19.60511283
2022/23,9,4,11.42629816,7.897135678
2022/23,9,9,14.56492182,10.45014276
2022/23,9,14,12.67994688,9.001407703
2022/23,9,15,11.09263658,7.855190024
2022/23,9,19,13.08510638,9.447110501
2022/23,9,23,13.04834254,9.124129834
2022/23,9,24,13.91236413,10.12028533
2022/23,9,27,13.70684736,9.786348074
2022/23,9,28,12.40609137,8.756928934
2022/23,9,30,13.00490196,9.221407563
2022/23,9,31,14.51597553,10.64670972
2022/23,9,35,17.29181495,14.17965302
2022/23,9,39,14.80879713,11.08704668
2022/23,9,40,17.19101124,13.08939139
2022/23,9,41,13.71223513,9.640813397
2022/23,9,45,18.20640569,14.09841637
2022/23,9,46,12.70950226,17.04006335
2022/23,9,47,19.42222222,14.78346914
2022/23,9,48,17.6424581,23.39935056
2022/23,9,49,16.01897019,21.11079946
2022/23,9,50,17.28140014,12.85724091
2022/23,9,52,14.15,10.52604762
2022/23,9,53,11.46702923,8.109673691
2022/23,9,55,11.13717129,7.619985785
2022/23,9,56,11.19904567,14.73617587
2022/23,9,57,15.89109848,12.1369697
2022/23,9,58,18.30709677,14.22267097
2022/23,9,59,15.86188811,12.1288986
2022/23,9,60,12.22511211,8.72644843
2022/23,9,61,11.23309859,13.24643662
2022/23,9,63,9.813513514,6.79027027
2022/23,9,64,11.28135153,8.086757635
2022/23,9,67,13.90545455,10.14857273
2022/23,9,68,11.49126485,8.115045423
2022/23,9,69,24.50186335,31.5388323
2022/23,9,70,15.8166215,11.40250226
2022/23,9,71,20.67767408,15.46279971
2022/23,9,72,10.82409972,7.836475069
2022/23,9,73,11.92230576,8.427669173
2022/23,9,74,13.98091343,10.06488753
2022/23,9,75,21.58520027,28.00012899
2022/23,9,77,17.12860577,22.42706731
2022/23,9,78,18.60907945,24.71181589
2022/23,9,79,21.27682597,27.62586114
2022/23,9,80,22.31444759,28.68504958
2022/23,9,81,11.67458603,8.328452124
2022/23,9,83,13.002442,9.502686203
2022/23,9,84,12.39019476,8.882444594
2022/23,9,85,13.07997312,9.439139785
2022/23,9,86,13.47804266,10.05417817
2022/23,9,87,13.34794711,9.772971468
2022/23,9,88,14.75521558,10.9780459
2022/23,9,89,17.91042687,24.03639608
2022/23,9,91,18.38823529,24.13754248
2022/23,9,93,22.12025316,28.60389592
2022/23,9,94,21.6959276,17.43698643
2022/23,9,95,19.37650389,15.53355272
2022/23,9,96,16.78743316,22.55441176
2022/23,9,97,17.97589532,24.18606749
2022/23,9,98,18.99175824,25.38988324
2022/23,9,102,10.76582278,7.454139241
2022/23,9,103,11.73690621,8.335834348
2022/23,9,104,14.14372881,10.6296678
2022/23,9,106,14.4391069,10.9079567
2022/23,9,108,11.72187886,8.210432633
2022/23,9,111,11.95238095,8.607117794
2022/23,9,112,13.84943429,10.37887728
2022/23,9,114,13.39517241,9.95162069
2022/23,9,117,12.71005917,9.12947929
2022/23,9,118,23.27784578,29.71756426
2022/23,9,120,22.92979943,29.30119628
2022/23,9,122,11.97842402,8.728883677
2022/23,9,123,16.19975339,12.22029593
2022/23,9,124,16.61185984,12.42745732
2022/23,9,125,18.67746289,14.0298583
2022/23,9,126,14.75631399,11.04831399
2022/23,9,127,24.93031609,31.68076149
2022/23,9,135,21.06095791,17.16229318
2022/23,9,139,11.0609589,14.68013014
2022/23,9,141,11.26634877,14.71358311
2022/23,9,142,21.79026731,28.41130226
2022/23,9,143,24.17971409,31.46419333
2022/23,9,145,26.9375,35.22659341
2022/23,9,146,24.409257,31.64455542
2022/23,9,147,28.71491615,37.84944395
2022/23,9,148,25.91949434,32.70211577
2022/23,9,150,23.42729592,30.20442602
2022/23,9,152,19.89435774,15.07013205
2022/23,9,153,15.61734343,11.45841707
2022/23,9,154,13.41621622,9.633797297
2022/23,9,155,12.31663187,8.90098817
2022/23,9,160,27.23458283,35.44142684
2022/23,9,161,20.69653179,15.80462428
2022/23,9,162,17.47075209,16.46195915
2022/23,9,163,16.85662651,15.11520482
2022/23,9,164,20.3530572,15.14946746
2022/23,9,165,18.52320291,14.25821656
2022/23,10,4,13.84757119,10.92562814
2022/23,10,9,17.96125085,14.48456832
2022/23,10,14,15.90770252,12.73199203
2022/23,10,15,14.08313539,11.28210214
2022/23,10,19,14.70555937,11.58191489
2022/23,10,23,16.32941989,12.87552486
2022/23,10,24,15.38586957,12.02805027
2022/23,10,27,15.44436519,11.81357347
2022/23,10,28,15.21573604,11.88875635
2022/23,10,30,16.47478992,13.14840336
2022/23,10,31,17.11488783,13.87513936
2022/23,10,35,19.5702847,16.90850534
2022/23,10,39,16.70287253,13.42987433
2022/23,10,40,19.29494382,15.57777154
2022/23,10,41,14.69788107,11.1110663
2022/23,10,45,21.6752669,17.68703737
2022/23,10,46,14.38733032,21.8280724
2022/23,10,47,22.66790123,18.19337037
2022/23,10,48,19.74860335,29.03312849
2022/23,10,49,18.21341463,27.18803523
2022/23,10,50,21.13315031,17.00818806
2022/23,10,52,18.03809524,14.49754762
2022/23,10,53,13.12168593,10.40530931
2022/23,10,55,11.96730633,9.010113717
2022/23,10,56,12.33128834,18.14730743
2022/23,10,57,17.57575758,14.28429924
2022/23,10,58,20.82193548,16.87978065
2022/23,10,59,17.13548951,13.72191434
2022/23,10,60,14.12107623,11.06950673
2022/23,10,61,10.93802817,14.72173239
2022/23,10,63,11.66486486,9.186783784
2022/23,10,64,13.00064977,10.370013
2022/23,10,67,16.42545455,13.30222727
2022/23,10,68,14.32983927,11.44040531
2022/23,10,69,26.11801242,36.48971429
2022/23,10,70,18.49864499,14.78850045
2022/23,10,71,24.12562814,19.3684781
2022/23,10,72,12.41135734,9.876932133
2022/23,10,73,14.33082707,11.45125313
2022/23,10,74,16.6939332,13.30068166
2022/23,10,75,22.95723014,32.72646979
2022/23,10,77,18.58653846,27.15807692
2022/23,10,78,20.63177806,30.11810845
2022/23,10,79,22.82777277,32.70474301
2022/23,10,80,24.59560907,34.54955382
2022/23,10,81,13.61411087,10.82346292
2022/23,10,83,15.03785104,11.99422466
2022/23,10,84,14.83143049,11.95530557
2022/23,10,85,15.65793011,12.48287634
2022/23,10,86,16.49937265,13.3502133
2022/23,10,87,15.0361865,12.0961865
2022/23,10,88,17.62030598,14.20777469
2022/23,10,89,19.72008397,29.1756683
2022/23,10,91,20.27581699,29.33937255
2022/23,10,93,23.09001406,33.04457806
2022/23,10,94,23.91764706,19.34266968
2022/23,10,95,21.65038924,17.73
2022/23,10,96,17.78342246,26.39120321
2022/23,10,97,19.70661157,29.23110193
2022/23,10,98,20.27266484,29.81748626
2022/23,10,102,13.26455696,10.20032911
2022/23,10,103,13.87576127,10.78878197
2022/23,10,104,16.81355932,13.65293559
2022/23,10,106,17.30243572,14.03415426
2022/23,10,108,14.23238566,11.08087763
2022/23,10,111,14.29197995,11.38908521
2022/23,10,112,17.08181027,13.86629243
2022/23,10,114,15.37172414,12.36441379
2022/23,10,117,15.49230769,12.19220118
2022/23,10,118,23.77845777,33.53614443
2022/23,10,120,23.42191977,33.01651146
2022/23,10,122,13.83771107,11.11635084
2022/23,10,123,18.79408138,15.06616523
2022/23,10,124,18.97574124,15.10279425
2022/23,10,125,20.49325236,16.47474359
2022/23,10,126,16.05392491,12.94262116
2022/23,10,127,26.33979885,36.28633621
2022/23,10,135,23.60449927,19.32190856
2022/23,10,139,13.30136986,19.95713014
2022/23,10,141,13.30108992,19.68672343
2022/23,10,142,24.37834133,34.54934887
2022/23,10,143,25.26004084,35.89135466
2022/23,10,145,27.69230769,38.68575549
2022/23,10,146,26.63093788,37.42693057
2022/23,10,147,29.96910856,42.34910856
2022/23,10,148,28.22887558,39.23974717
2022/23,10,150,23.56632653,34.12038265
2022/23,10,152,23.06362545,18.1872509
2022/23,10,153,18.02821748,14.39443909
2022/23,10,154,15.43445946,12.20379054
2022/23,10,155,14.94293667,11.96290884
2022/23,10,160,27.49818622,38.81827086
2022/23,10,161,23.50481696,18.72512524
2022/23,10,162,19.35190344,19.31247911
2022/23,10,163,18.99518072,17.95796386
2022/23,10,164,21.92406312,17.67538462
2022/23,10,165,20.44404004,16.57705187
2022/23,11,4,15.37353434,14.86615075
2022/23,11,9,18.57185588,18.57775663
2022/23,11,14,16.80584329,17.17119256
2022/23,11,15,15.41662708,15.68527316
2022/23,11,19,14.66794784,14.13675223
2022/23,11,23,17.26850829,16.94283978
2022/23,11,24,15.09728261,14.81280435
2022/23,11,27,15.73808845,15.33657061
2022/23,11,28,15.89847716,15.75872081
2022/23,11,30,17.27843137,17.36196639
2022/23,11,31,16.94303195,17.17995921
2022/23,11,35,18.16085409,19.7013879
2022/23,11,39,15.82405745,15.78438779
2022/23,11,40,17.48838951,17.96894382
2022/23,11,41,15.3443609,14.85432126
2022/23,11,45,19.73950178,21.20945907
2022/23,11,46,17.11638009,28.22974118
2022/23,11,47,20.56296296,21.41209877
2022/23,11,48,20.68324022,34.24245251
2022/23,11,49,19.83143631,32.66042818
2022/23,11,50,19.73699382,20.68673164
2022/23,11,52,18.21714286,18.76500952
2022/23,11,53,12.55091774,12.02326037
2022/23,11,55,13.4652452,12.34792893
2022/23,11,56,14.18677573,23.20756374
2022/23,11,57,16.21818182,16.47146212
2022/23,11,58,18.55277419,19.38684903
2022/23,11,59,15.9,15.9963007
2022/23,11,60,14.46887892,14.28594798
2022/23,11,61,12.40788732,17.79010141
2022/23,11,63,12.87459459,12.60180541
2022/23,11,64,14.00545809,13.32180377
2022/23,11,67,16.18472727,16.42354182
2022/23,11,68,15.04849755,14.95773585
2022/23,11,69,24.28521739,40.65751056
2022/23,11,70,17.98663053,17.85364408
2022/23,11,71,21.16410625,22.77252548
2022/23,11,72,12.10858726,11.53246537
2022/23,11,73,15.2,14.74151378
2022/23,11,74,16.46571234,16.53899387
2022/23,11,75,22.24738629,36.52853768
2022/23,11,77,19.31923077,31.53856731
2022/23,11,78,20.38940731,33.98608827
2022/23,11,79,22.02055906,36.16660775
2022/23,11,80,23.80566572,38.81595467
2022/23,11,81,14.31648668,14.07136645
2022/23,11,83,15.34749695,15.32472772
2022/23,11,84,15.38643385,15.44275621
2022/23,11,85,15.67580645,15.6481129
2022/23,11,86,16.18368883,16.49598996
2022/23,11,87,14.94892136,14.72084621
2022/23,11,88,16.82002782,17.04225869
2022/23,11,89,20.05598321,33.15781106
2022/23,11,91,20.39738562,33.32081569
2022/23,11,93,22.27341772,36.78081575
2022/23,11,94,20.05067873,20.99873303
2022/23,11,95,18.35527247,19.42558528
2022/23,11,96,17.60748663,29.58006417
2022/23,11,97,20.00936639,33.28819284
2022/23,11,98,20.68846154,33.66712637
2022/23,11,102,14.07493671,13.5411038
2022/23,11,103,13.67210719,12.93146894
2022/23,11,104,15.88338983,16.40626983
2022/23,11,106,16.45196211,16.73471719
2022/23,11,108,14.54833127,14.34933004
2022/23,11,111,14.43107769,14.34583459
2022/23,11,112,16.39965187,16.77049956
2022/23,11,114,14.74151724,14.71674483
2022/23,11,117,15.34863905,15.19222722
2022/23,11,118,22.51750306,36.70843574
2022/23,11,120,22.03839542,36.10517479
2022/23,11,122,13.76060038,13.77262289
2022/23,11,123,17.39482121,17.70196794
2022/23,11,124,17.4591195,17.70266307
2022/23,11,125,17.78245614,18.08917139
2022/23,11,126,13.99535836,14.33833174
2022/23,11,127,24.59770115,40.27386782
2022/23,11,135,19.80203193,21.19814804
2022/23,11,139,15.25863014,24.71323288
2022/23,11,141,15.05776567,24.22923706
2022/23,11,142,23.69129541,39.63917752
2022/23,11,143,23.00503744,38.67163513
2022/23,11,145,23.78296703,39.44108242
2022/23,11,146,24.79902558,41.2870743
2022/23,11,147,25.36204766,43.66093557
2022/23,11,148,26.23606121,43.62956753
2022/23,11,150,21.10816327,35.83409184
2022/23,11,152,20.45522209,21.02179112
2022/23,11,153,16.86662078,17.06941225
2022/23,11,154,15.99567568,15.31305946
2022/23,11,155,14.97731385,14.95304662
2022/23,11,160,23.53083434,38.85333978
2022/23,11,161,20.01156069,20.57798073
2022/23,11,162,16.85868152,20.83251253
2022/23,11,163,16.93975904,19.6769253
2022/23,11,164,18.46311637,18.96283235
2022/23,11,165,17.61747043,18.00211829
2022/23,12,4,36.32914573,24.81191792
2022/23,12,9,41.19238613,29.14202583
2022/23,12,14,38.99203187,28.13802789
2022/23,12,15,36.99524941,25.87118765
2022/23,12,19,31.90665752,21.57825669
2022/23,12,23,39.26381215,27.00851519
2022/23,12,24,32.56317935,22.05012908
2022/23,12,27,34.74393723,23.51171897
2022/23,12,28,35.75126904,24.15763959
2022/23,12,30,39.6442577,28.01237395
2022/23,12,31,37.87491502,26.07216179
2022/23,12,35,37.5524911,27.80656584
2022/23,12,39,33.24147217,22.54808797
2022/23,12,40,36.50842697,25.26769663
2022/23,12,41,33.71291866,22.53911825
2022/23,12,45,41.21975089,31.56102313
2022/23,12,46,40.75475113,45.99115837
2022/23,12,47,43.45185185,31.94588889
2022/23,12,48,45.54608939,50.73071927
2022/23,12,49,43.9397019,48.78595528
2022/23,12,50,42.74193548,31.44445436
2022/23,12,52,41.34047619,29.54604762
2022/23,12,53,24.56492182,15.25543848
2022/23,12,55,30.08457711,19.96859275
2022/23,12,56,31.23858214,35.15497614
2022/23,12,57,34.05492424,23.1990625
2022/23,12,58,38.77419355,27.25443871
2022/23,12,59,34.09178322,23.42306818
2022/23,12,60,32.79282511,22.17104036
2022/23,12,61,28.76760563,29.61585211
2022/23,12,63,31.61418919,21.20427703
2022/23,12,64,32.39311241,21.62322937
2022/23,12,67,36.87454545,25.25920909
2022/23,12,68,34.84136967,23.89830887
2022/23,12,69,47.37391304,53.03485714
2022/23,12,70,39.2899729,26.80840108
2022/23,12,71,44.80473798,33.4718593
2022/23,12,72,24.64889197,15.79309557
2022/23,12,73,35.39974937,23.61508772
2022/23,12,74,37.30743013,25.50900477
2022/23,12,75,43.43991853,47.60608961
2022/23,12,77,40.94350962,45.56069712
2022/23,12,78,40.25346784,45.0657377
2022/23,12,79,42.64111812,47.298945
2022/23,12,80,46.16147309,50.50495042
2022/23,12,81,34.34053276,23.22918647
2022/23,12,83,36.14285714,24.64301587
2022/23,12,84,37.03156481,24.91180658
2022/23,12,85,36.1391129,24.36027554
2022/23,12,86,36.96486826,25.26486826
2022/23,12,87,34.19206681,22.8746277
2022/23,12,88,37.3240612,25.37133519
2022/23,12,89,39.04618614,43.40768369
2022/23,12,91,39.36601307,43.33985621
2022/23,12,93,46.04289733,50.64560478
2022/23,12,94,39.36289593,27.9381991
2022/23,12,95,36.25194621,25.81484784
2022/23,12,96,35.94251337,40.66393048
2022/23,12,97,41.07713499,45.75817493
2022/23,12,98,42.2706044,46.7318956
2022/23,12,102,33.7556962,22.95517722
2022/23,12,103,28.85261876,18.14353228
2022/23,12,104,35.51322034,24.4503661
2022/23,12,106,35.97225981,24.52560893
2022/23,12,108,33.48207664,22.72273177
2022/23,12,111,33.88721805,22.72005013
2022/23,12,112,36.57441253,24.92060052
2022/23,12,114,32.83793103,22.10364828
2022/23,12,117,33.92781065,23.23752663
2022/23,12,118,45.47735618,49.63168911
2022/23,12,120,44.87750716,49.02959885
2022/23,12,122,31.93339587,21.51450281
2022/23,12,123,37.72626387,25.69893958
2022/23,12,124,37.92632525,25.88809524
2022/23,12,125,34.95546559,23.30098516
2022/23,12,126,27.87167235,18.78229352
2022/23,12,127,51.37643678,56.53670259
2022/23,12,135,39.41509434,28.32376633
2022/23,12,139,33.13630137,36.59109589
2022/23,12,141,33.28950954,37.19076294
2022/23,12,142,48.63879369,54.20257025
2022/23,12,143,45.18447924,50.11339006
2022/23,12,145,43.51236264,47.80309753
2022/23,12,146,48.88550548,54.52677223
2022/23,12,147,45.10944395,50.64586055
2022/23,12,148,53.55755156,59.72302728
2022/23,12,150,38.71173469,43.33262755
2022/23,12,152,41.73589436,29.27840336
2022/23,12,153,36.20440468,24.57088782
2022/23,12,154,35.84256757,23.48486486
2022/23,12,155,33.78218511,22.69083507
2022/23,12,160,42.51390568,45.83488513
2022/23,12,161,38.47398844,26.01615607
2022/23,12,162,31.76508821,25.60916435
2022/23,12,163,33.57349398,25.98291566
2022/23,12,164,35.12721893,23.50156805
2022/23,12,165,35.04276615,23.53158326
2022/23,13,4,38.69681742,32.20871859
2022/23,13,9,42.20870156,37.03315432
2022/23,13,14,40.57768924,36.36911023
2022/23,13,15,39.3064133,33.40514252
2022/23,13,19,33.45092656,27.23104324
2022/23,13,23,40.63743094,34.15069751
2022/23,13,24,33.84035326,27.22497283
2022/23,13,27,37.03281027,29.63419401
2022/23,13,28,37.91116751,29.93903553
2022/23,13,30,41.12745098,36.06643557
2022/23,13,31,39.3874915,32.1500068
2022/23,13,35,35.9386121,31.93844306
2022/23,13,39,32.36355476,26.20425494
2022/23,13,40,35.50749064,29.19405431
2022/23,13,41,35.28708134,27.78214627
2022/23,13,45,41.07651246,37.95019573
2022/23,13,46,43.12850679,57.24238009
2022/23,13,47,43.25555556,39.4178642
2022/23,13,48,45.84567039,61.35134777
2022/23,13,49,44.66802168,58.88067751
2022/23,13,50,42.55044612,38.94319835
2022/23,13,52,43.07619048,38.2067619
2022/23,13,53,21.20870156,14.95496941
2022/23,13,55,32.74555792,25.57149254
2022/23,13,56,32.28629857,43.09195637
2022/23,13,57,32.90056818,26.81693182
2022/23,13,58,37.57419355,31.70898065
2022/23,13,59,33.75087413,27.69541958
2022/23,13,60,34.35695067,27.20539013
2022/23,13,61,30.74295775,37.80557042
2022/23,13,63,34.87432432,27.60799324
2022/23,13,64,34.41325536,27.32779727
2022/23,13,67,38.03090909,31.29517273
2022/23,13,68,36.28791055,29.78842068
2022/23,13,69,39.09440994,51.44792547
2022/23,13,70,39.85185185,32.71347787
2022/23,13,71,44.31227566,40.5835463
2022/23,13,72,21.66066482,16.51033934
2022/23,13,73,37.43358396,29.79307018
2022/23,13,74,38.2263122,31.32078391
2022/23,13,75,34.75899525,46.48110659
2022/23,13,77,40.02524038,52.97377404
2022/23,13,78,32.68852459,44.67029004
2022/23,13,79,35.35617674,47.83365194
2022/23,13,80,36.54957507,48.58439802
2022/23,13,81,37.38804896,30.1924694
2022/23,13,83,37.94505495,31.30223443
2022/23,13,84,39.15446608,31.68326394
2022/23,13,85,37.54301075,30.23826613
2022/23,13,86,38.66373902,31.47910916
2022/23,13,87,35.83507307,28.48411273
2022/23,13,88,38.12378303,30.67463839
2022/23,13,89,29.183345,38.96007698
2022/23,13,91,29.49934641,38.90499346
2022/23,13,93,42.77637131,56.31676512
